acumulado,vsaparecer,soma,saiu
775,0,211,1
776,0,189,0
776,1,190,1
777,0,184,1
778,0,175,0
778,1,221,0
778,2,169,1
779,0,212,0
779,1,201,1
780,0,199,1
781,0,215,1
782,0,199,1
783,0,164,1
784,0,181,1
785,0,180,1
786,0,200,1
787,0,161,1
788,0,187,1
789,0,227,0
789,1,191,1
790,0,198,1
791,0,206,1
792,0,210,0
792,1,178,0
792,2,220,0
792,3,179,1
793,0,199,1
794,0,206,0
794,1,221,1
795,0,189,1
796,0,201,1
797,0,206,1
798,0,194,1
799,0,220,1
800,0,217,0
800,1,204,1
801,0,203,1
802,0,201,1
803,0,201,1
804,0,189,1
805,0,190,1
806,0,219,1
807,0,230,1
808,0,163,1
809,0,213,0
809,1,213,1
810,0,209,1
811,0,179,0
811,1,205,1
812,0,204,1
813,0,189,1
814,0,171,1
815,0,186,0
815,1,192,0
815,2,205,1
816,0,196,0
816,1,164,1
817,0,189,1
818,0,187,1
819,0,230,1
820,0,220,1
821,0,171,1
822,0,187,1
823,0,198,1
824,0,154,0
824,1,200,1
825,0,198,1
826,0,183,1
827,0,193,1
828,0,195,1
829,0,189,1
830,0,190,0
830,1,207,0
830,2,198,0
830,3,216,0
830,4,198,1
831,0,235,0
831,1,180,1
832,0,188,1
833,0,184,1
834,0,191,1
835,0,187,1
836,0,218,1
837,0,186,0
837,1,150,1
838,0,177,1
839,0,169,0
839,1,198,0
839,2,194,1
840,0,203,1
841,0,201,1
842,0,206,1
843,0,201,1
844,0,181,0
844,1,202,0
844,2,184,0
844,3,196,1
845,0,224,1
846,0,237,1
847,0,212,1
848,0,175,1
849,0,178,1
850,0,177,1
851,0,209,1
852,0,180,0
852,1,200,1
853,0,161,1
854,0,213,1
855,0,200,1
856,0,223,0
856,1,219,1
857,0,225,0
857,1,221,1
858,0,183,0
858,1,234,1
859,0,199,1
860,0,211,1
861,0,236,0
861,1,185,0
861,2,171,0
861,3,192,0
861,4,219,1
862,0,192,0
862,1,203,0
862,2,204,0
862,3,165,0
862,4,203,1
863,0,193,0
863,1,228,0
863,2,219,0
863,3,209,1
864,0,198,1
865,0,201,0
865,1,158,1
866,0,198,1
867,0,169,0
867,1,197,1
868,0,205,1
869,0,195,0
869,1,188,1
870,0,196,1
871,0,216,1
872,0,224,0
872,1,172,1
873,0,196,1
874,0,214,0
874,1,198,0
874,2,192,0
874,3,182,1
875,0,192,1
876,0,188,1
877,0,195,1
878,0,199,1
879,0,195,0
879,1,211,1
880,0,188,1
881,0,172,0
881,1,177,0
881,2,234,1
882,0,164,0
882,1,175,1
883,0,215,0
883,1,185,0
883,2,167,1
884,0,205,1
885,0,214,1
886,0,201,0
886,1,196,1
887,0,201,1
888,0,172,1
889,0,192,1
890,0,181,1
891,0,203,0
891,1,209,1
892,0,192,0
892,1,212,0
892,2,192,0
892,3,198,0
892,4,210,1
893,0,224,0
893,1,190,0
893,2,168,0
893,3,186,1
894,0,183,1
895,0,195,1
896,0,192,1
897,0,225,0
897,1,174,1
898,0,170,1
899,0,154,1
900,0,177,1
901,0,203,0
901,1,219,0
901,2,203,1
902,0,195,0
902,1,174,1
903,0,184,0
903,1,207,0
903,2,215,1
904,0,205,0
904,1,212,0
904,2,232,0
904,3,196,0
904,4,162,1
905,0,195,1
906,0,208,0
906,1,216,1
907,0,209,1
908,0,191,0
908,1,208,1
909,0,209,1
910,0,212,0
910,1,216,1
911,0,212,1
912,0,199,1
913,0,155,1
914,0,213,1
915,0,182,1
916,0,186,0
916,1,200,0
916,2,189,1
917,0,184,0
917,1,185,0
917,2,166,0
917,3,208,1
918,0,194,1
919,0,215,1
920,0,212,1
921,0,164,1
922,0,190,1
923,0,176,0
923,1,193,1
924,0,212,0
924,1,172,1
925,0,210,1
926,0,203,0
926,1,169,1
927,0,204,1
928,0,185,0
928,1,226,1
929,0,183,1
930,0,184,0
930,1,192,1
931,0,195,1
932,0,218,1
933,0,168,0
933,1,175,1
934,0,208,1
935,0,174,1
936,0,226,0
936,1,209,1
937,0,205,1
938,0,207,0
938,1,175,1
939,0,201,1
940,0,178,0
940,1,176,1
941,0,196,1
942,0,195,1
943,0,190,1
944,0,195,1
945,0,177,1
946,0,205,1
947,0,211,1
948,0,190,1
949,0,232,0
949,1,192,0
949,2,174,0
949,3,222,1
950,0,201,0
950,1,190,0
950,2,196,0
950,3,224,1
951,0,184,0
951,1,193,0
951,2,195,1
952,0,201,0
952,1,176,1
953,0,185,1
954,0,186,1
955,0,184,1
956,0,217,0
956,1,172,1
957,0,195,1
958,0,185,0
958,1,202,1
959,0,181,1
960,0,199,1
961,0,194,1
962,0,201,0
962,1,191,1
963,0,218,1
964,0,203,1
965,0,180,1
966,0,201,1
967,0,174,1
968,0,216,0
968,1,203,1
969,0,217,0
969,1,197,1
970,0,176,0
970,1,199,0
970,2,195,0
970,3,204,0
970,4,186,1
971,0,190,1
972,0,168,1
973,0,215,0
973,1,133,1
974,0,182,0
974,1,201,1
975,0,179,1
976,0,185,0
976,1,187,1
977,0,176,1
978,0,219,0
978,1,218,1
979,0,189,1
980,0,200,0
980,1,191,1
981,0,164,1
982,0,181,1
983,0,184,1
984,0,194,1
985,0,213,0
985,1,184,0
985,2,213,1
986,0,198,1
987,0,200,1
988,0,190,0
988,1,190,1
989,0,192,1
990,0,221,1
991,0,205,1
992,0,182,1
993,0,199,0
993,1,210,0
993,2,203,1
994,0,173,0
994,1,183,1
995,0,180,1
996,0,168,1
997,0,230,1
998,0,192,0
998,1,205,0
998,2,189,0
998,3,197,0
998,4,189,1
999,0,192,1
1000,0,186,0
1000,1,178,0
1000,2,202,1
1001,0,192,1
1002,0,160,1
1003,0,196,0
1003,1,221,1
1004,0,212,1
1005,0,166,1
1006,0,206,1
1007,0,161,0
1007,1,182,0
1007,2,173,1
1008,0,188,1
1009,0,191,0
1009,1,188,0
1009,2,216,1
1010,0,191,1
1011,0,196,0
1011,1,203,1
1012,0,159,1
1013,0,191,1
1014,0,211,0
1014,1,179,1
1015,0,179,1
1016,0,226,1
1017,0,173,0
1017,1,203,0
1017,2,197,1
1018,0,240,0
1018,1,189,0
1018,2,197,0
1018,3,219,0
1018,4,193,0
1018,5,192,1
1019,0,227,1
1020,0,175,1
1021,0,204,0
1021,1,206,1
1022,0,214,1
1023,0,172,0
1023,1,170,1
1024,0,193,0
1024,1,177,0
1024,2,192,0
1024,3,241,1
1025,0,220,0
1025,1,209,0
1025,2,177,0
1025,3,183,1
1026,0,217,0
1026,1,193,1
1027,0,178,0
1027,1,185,1
1028,0,209,0
1028,1,185,0
1028,2,208,0
1028,3,194,1
1029,0,184,1
1030,0,190,1
1031,0,168,1
1032,0,191,1
1033,0,195,0
1033,1,187,0
1033,2,200,1
1034,0,224,1
1035,0,175,0
1035,1,199,1
1036,0,186,0
1036,1,214,1
1037,0,194,1
1038,0,198,1
1039,0,191,0
1039,1,214,0
1039,2,189,1
1040,0,192,0
1040,1,207,1
1041,0,188,1
1042,0,192,1
1043,0,192,0
1043,1,192,1
1044,0,213,0
1044,1,180,1
1045,0,207,0
1045,1,170,0
1045,2,183,0
1045,3,188,1
1046,0,190,0
1046,1,144,1
